time_ns,aresetn,aclken,s_valid,s_ready,s_tdata,s_tuser,m_valid,m_tdata,raw_m_valid,raw_m_tdata,legacy_m_valid,legacy_m_tdata,behav_m_valid,behav_m_tdata
46355000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46365000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46375000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46385000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46395000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46405000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46415000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46425000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46435000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46445000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46455000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46465000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46475000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46485000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46495000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46505000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46515000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46525000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46535000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46545000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46555000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46565000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46575000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46585000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46595000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46605000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46615000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46625000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46635000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46645000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46655000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46665000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46675000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46685000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46695000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46705000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46715000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46725000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46735000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46745000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46755000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46765000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46775000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46785000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46795000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46805000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46815000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46825000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46835000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46845000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46855000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46865000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46875000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46885000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46895000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46905000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46915000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46925000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46935000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46945000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46955000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46965000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46975000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46985000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
46995000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47005000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47015000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47025000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47035000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47045000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47055000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47065000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47075000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47085000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47095000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47105000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47115000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47125000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47135000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47145000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47155000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47165000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47175000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47185000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47195000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47205000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47215000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47225000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47235000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47245000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47255000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47265000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47275000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47285000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47295000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47305000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47315000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47325000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47335000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47345000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47355000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47365000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47375000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47385000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47395000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47405000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47415000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47425000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47435000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47445000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47455000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47465000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47475000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47485000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47495000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47505000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47515000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47525000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47535000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47545000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47555000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47565000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47575000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47585000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47595000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47605000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47615000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47625000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47635000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47645000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47655000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47665000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47675000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47685000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47695000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47705000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47715000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47725000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47735000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47745000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47755000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47765000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47775000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47785000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47795000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47805000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47815000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47825000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47835000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47845000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47855000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47865000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47875000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47885000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47895000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47905000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47915000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47925000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47935000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47945000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47955000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47965000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47975000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47985000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
47995000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48005000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48015000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48025000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48035000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48045000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48055000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48065000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48075000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48085000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48095000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48105000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48115000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48125000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48135000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48145000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48155000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48165000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48175000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48185000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48195000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48205000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48215000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48225000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48235000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48245000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48255000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48265000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48275000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48285000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48295000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48305000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48315000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48325000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48335000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48345000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48355000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48365000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48375000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48385000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48395000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48405000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48415000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48425000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48435000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48445000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48455000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48465000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48475000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48485000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48495000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48505000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48515000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48525000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48535000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48545000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48555000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48565000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48575000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48585000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48595000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48605000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48615000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48625000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48635000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48645000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48655000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48665000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48675000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48685000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48695000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48705000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48715000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48725000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48735000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48745000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48755000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48765000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48775000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48785000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48795000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48805000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48815000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48825000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48835000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48845000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48855000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48865000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48875000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48885000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48895000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48905000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48915000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48925000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48935000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48945000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48955000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48965000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48975000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48985000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
48995000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
49005000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
49015000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
49025000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
49035000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
49045000,0,1,0,0,0000,00,0,00,0,00,0,00,0,00
49055000,1,1,0,0,0000,00,0,00,0,00,0,00,0,00
49065000,1,1,0,0,0000,00,0,00,0,00,0,00,0,00
51545000,1,1,1,1,0000,00,0,00,0,00,0,00,0,00
51555000,1,1,1,1,0007,02,0,00,0,00,0,00,0,00
51565000,1,1,1,1,0007,01,0,00,0,00,0,00,0,00
51575000,1,1,1,1,0707,02,0,00,0,00,0,00,0,00
51585000,1,1,1,1,0707,01,0,00,0,00,0,00,0,00
51595000,1,1,1,1,0700,00,0,00,0,00,0,00,0,00
51605000,1,1,1,1,0700,02,0,00,0,00,0,00,0,00
51615000,1,1,1,1,0700,01,0,00,0,00,0,00,0,00
51625000,1,1,1,1,0000,02,0,00,0,00,0,00,0,00
51635000,1,1,1,1,0000,01,0,00,0,00,0,00,0,00
51645000,1,1,1,1,0700,00,0,00,0,00,0,00,0,00
51655000,1,1,1,1,0000,02,0,00,0,00,0,00,0,00
51665000,1,1,1,1,0000,01,0,00,0,00,0,00,0,00
51675000,1,1,1,1,0007,02,0,00,0,00,0,00,0,00
51685000,1,1,1,1,0007,01,0,00,0,00,0,00,0,00
51695000,1,1,1,1,0000,00,0,00,0,00,0,00,0,00
51705000,1,1,1,1,0700,02,0,00,0,00,0,00,0,00
51715000,1,1,1,1,0700,01,0,00,0,00,0,00,0,00
51725000,1,1,1,1,0707,02,0,00,0,00,0,00,0,00
51735000,1,1,1,1,0707,01,0,00,0,00,0,00,0,00
51745000,1,1,1,1,0700,00,0,00,0,00,0,00,0,00
51755000,1,1,1,1,0000,02,0,00,0,00,0,00,0,00
51765000,1,1,1,1,0000,01,0,00,0,00,0,00,0,00
51775000,1,1,1,1,0000,02,0,00,0,00,0,00,0,00
51785000,1,1,1,1,0000,01,0,00,0,00,0,00,0,00
51795000,1,1,1,1,0000,00,0,00,0,00,0,00,0,00
51805000,1,1,1,1,0707,02,0,00,0,00,0,00,0,00
51815000,1,1,1,1,0707,01,0,00,0,00,0,00,0,00
51825000,1,1,1,1,0700,02,0,00,0,00,0,00,0,00
51835000,1,1,1,1,0700,01,0,00,0,00,0,00,0,00
51845000,1,1,1,1,0007,00,0,00,0,00,0,00,0,00
51855000,1,1,1,1,0707,02,0,00,0,00,0,00,0,00
51865000,1,1,1,1,0707,01,0,00,0,00,0,00,0,00
51875000,1,1,1,1,0000,02,0,00,0,00,0,00,0,00
51885000,1,1,1,1,0000,01,0,00,0,00,0,00,0,00
51895000,1,1,1,1,0707,00,0,00,0,00,0,00,0,00
51905000,1,1,1,1,0707,02,0,00,0,00,0,00,0,00
51915000,1,1,1,1,0707,01,0,00,0,00,0,00,0,00
51925000,1,1,1,1,0000,02,0,00,0,00,0,00,0,00
51935000,1,1,1,1,0000,01,0,00,0,00,0,00,0,00
51945000,1,1,1,1,0707,00,0,00,0,00,0,00,0,00
51955000,1,1,1,1,0007,02,0,00,0,00,0,00,0,00
51965000,1,1,1,1,0007,01,0,00,0,00,0,00,0,00
51975000,1,1,1,1,0700,02,0,00,0,00,0,00,0,00
51985000,1,1,1,1,0700,01,0,00,0,00,0,00,0,00
51995000,1,1,1,1,0707,00,0,00,0,00,0,00,0,00
52005000,1,1,1,1,0700,02,0,00,0,00,0,00,0,00
52015000,1,1,1,1,0700,01,0,00,0,00,0,00,0,00
52025000,1,1,1,1,0700,02,0,00,0,00,0,00,0,00
52035000,1,1,1,1,0700,01,0,00,0,00,0,00,0,00
52045000,1,1,1,1,0007,00,0,00,0,00,0,00,0,00
52055000,1,1,1,1,0707,02,0,00,0,01,0,00,0,00
52065000,1,1,1,1,0707,01,0,00,0,00,0,00,0,00
52075000,1,1,1,1,0707,02,0,00,0,00,0,00,0,00
52085000,1,1,1,1,0707,01,0,00,0,01,0,00,0,00
52095000,1,1,1,1,0007,00,0,00,0,01,0,00,0,00
52105000,1,1,1,1,0000,02,0,00,0,01,0,00,0,00
52115000,1,1,1,1,0000,01,0,00,0,01,0,00,0,00
52125000,1,1,1,1,0707,02,0,00,0,01,0,00,0,00
52135000,1,1,1,1,0707,01,0,00,0,00,0,00,0,00
52145000,1,1,1,1,0707,00,0,00,0,01,0,00,0,00
52155000,1,1,1,1,0007,02,0,00,0,00,0,00,0,00
52165000,1,1,1,1,0007,01,0,00,0,00,0,00,0,00
52175000,1,1,1,1,0707,02,0,00,0,00,0,00,0,00
52185000,1,1,1,1,0707,01,0,00,0,00,0,00,0,00
52195000,1,1,1,1,0000,00,0,00,0,00,0,00,0,00
52205000,1,1,1,1,0707,02,0,00,0,00,0,00,0,00
52215000,1,1,1,1,0707,01,0,00,0,00,0,00,0,00
52225000,1,1,1,1,0007,02,0,00,0,00,0,00,0,00
52235000,1,1,1,1,0007,01,0,00,0,00,0,00,0,00
52245000,1,1,1,1,0007,00,0,00,0,00,0,00,0,00
52255000,1,1,1,1,0007,02,0,00,0,00,0,00,0,00
52265000,1,1,1,1,0007,01,0,00,0,00,0,00,0,00
52275000,1,1,1,1,0000,02,0,00,0,00,0,00,0,00
52285000,1,1,1,1,0000,01,0,00,0,00,0,00,0,00
52295000,1,1,1,1,0707,00,0,00,0,00,0,00,0,00
52305000,1,1,1,1,0707,02,0,00,0,00,0,00,0,00
52315000,1,1,1,1,0707,01,0,00,0,00,0,00,0,00
52325000,1,1,1,1,0707,02,0,00,0,00,0,00,0,00
52335000,1,1,1,1,0707,01,0,00,0,00,0,00,0,00
52345000,1,1,1,1,0007,00,0,00,0,00,0,00,0,00
52355000,1,1,1,1,0000,02,0,00,0,00,0,00,0,00
52365000,1,1,1,1,0000,01,0,00,0,00,0,00,0,00
52375000,1,1,1,1,0707,02,0,00,0,00,0,00,0,00
52385000,1,1,1,1,0707,01,1,00,0,00,0,00,1,00
52395000,1,1,1,1,0700,00,1,01,0,00,0,00,1,01
52405000,1,1,1,1,0000,02,1,01,0,00,0,00,1,01
52415000,1,1,1,1,0000,01,1,00,0,00,0,00,1,00
52425000,1,1,1,1,0000,02,1,01,0,00,0,00,1,01
52435000,1,1,1,1,0000,01,1,01,0,00,0,00,1,01
52445000,1,1,1,1,0700,00,1,00,0,00,0,00,1,00
52455000,1,1,1,1,0707,02,1,00,0,00,0,00,1,00
52465000,1,1,1,1,0707,01,1,00,0,00,0,00,1,00
52475000,1,1,1,1,0000,02,1,00,0,00,0,00,1,00
52485000,1,1,1,1,0000,01,1,00,0,00,0,00,1,00
52495000,1,1,1,1,0707,00,1,01,0,00,0,00,1,01
52505000,1,1,1,1,0707,02,1,01,0,00,0,00,1,01
52515000,1,1,1,1,0707,01,1,00,0,00,0,00,1,00
52525000,1,1,1,1,0007,02,1,00,0,00,0,00,1,00
52535000,1,1,1,1,0007,01,1,01,0,00,0,00,1,01
52545000,1,1,1,1,0000,00,1,01,0,00,0,00,1,01
52555000,1,1,1,1,0700,02,1,00,0,00,0,00,1,00
52565000,1,1,1,1,0700,01,1,00,0,00,0,00,1,00
52575000,1,1,1,1,0000,02,1,00,0,00,0,00,1,00
52585000,1,1,1,1,0000,01,1,01,0,00,0,00,1,01
52595000,1,1,1,1,0000,00,1,00,0,00,0,00,1,00
52605000,1,1,1,1,0707,02,1,00,0,00,0,00,1,00
52615000,1,1,1,1,0707,01,1,01,0,00,0,00,1,01
52625000,1,1,1,1,0007,02,1,01,0,00,0,00,1,01
52635000,1,1,1,1,0007,01,1,00,0,00,0,00,1,00
52645000,1,1,1,1,0007,00,1,00,0,00,0,00,1,00
52655000,1,1,1,1,0000,02,1,00,0,00,0,00,1,00
52665000,1,1,1,1,0000,01,1,01,0,00,0,00,1,01
52675000,1,1,1,1,0000,02,1,01,0,00,0,00,1,01
52685000,1,1,1,1,0000,01,1,01,0,00,0,00,1,01
52695000,1,1,1,1,0700,00,1,01,0,00,0,00,1,01
52705000,1,1,1,1,0000,02,1,00,0,00,0,00,1,00
52715000,1,1,1,1,0000,01,1,01,0,00,0,00,1,01
52725000,1,1,1,1,0700,02,1,01,0,00,0,00,1,01
52735000,1,1,1,1,0700,01,1,00,0,00,0,00,1,00
52745000,1,1,1,1,0707,00,1,01,0,00,0,00,1,01
52755000,1,1,1,1,0007,02,1,00,0,00,0,00,1,00
52765000,1,1,1,1,0007,01,1,00,0,00,0,00,1,00
52775000,1,1,1,1,0000,02,1,00,0,00,0,00,1,00
52785000,1,1,1,1,0000,01,1,00,0,00,0,00,1,00
52795000,1,1,1,1,0007,00,1,00,0,00,0,00,1,00
52805000,1,1,1,1,0007,02,1,01,0,00,0,00,1,01
52815000,1,1,1,1,0007,01,1,00,0,00,0,00,1,00
52825000,1,1,1,1,0000,02,1,00,0,00,0,00,1,00
52835000,1,1,1,1,0000,01,1,00,0,00,0,00,1,00
52845000,1,1,1,1,0007,00,1,00,0,00,0,00,1,00
52855000,1,1,1,1,0707,02,1,01,0,00,0,00,1,01
52865000,1,1,1,1,0707,01,1,01,0,00,0,00,1,01
52875000,1,1,1,1,0007,02,1,01,0,00,0,00,1,01
52885000,1,1,1,1,0007,01,1,01,0,00,0,00,1,01
52895000,1,1,1,1,0007,00,1,01,0,00,0,00,1,01
52905000,1,1,1,1,0707,02,1,00,0,00,0,00,1,00
52915000,1,1,1,1,0707,01,1,01,0,00,0,00,1,01
52925000,1,1,1,1,0007,02,1,00,0,00,0,00,1,00
52935000,1,1,1,1,0007,01,1,00,0,00,0,00,1,00
52945000,1,1,1,1,0700,00,1,01,0,00,0,00,1,01
52955000,1,1,1,1,0000,02,1,00,0,00,0,00,1,00
52965000,1,1,1,1,0000,01,1,01,0,00,0,00,1,01
52975000,1,1,1,1,0007,02,1,00,0,00,0,00,1,00
52985000,1,1,1,1,0007,01,1,00,0,00,0,00,1,00
52995000,1,1,1,1,0007,00,1,01,0,00,0,00,1,01
53005000,1,1,1,1,0700,02,1,00,0,00,0,00,1,00
53015000,1,1,1,1,0700,01,1,01,0,00,0,00,1,01
53025000,1,1,1,1,0707,02,1,00,0,00,0,00,1,00
